gamelength,gameId,platformId,puuid,summonerId,participantId,teamId,championId,spell1Id,spell2Id,accountId,summonerName,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk1,perk2,perk3,perk4,perk5,perk0Var1,perk0Var2,perk0Var3,perk1Var1,perk1Var2,perk1Var3,perk2Var1,perk2Var2,perk2Var3,perk3Var1,perk3Var2,perk3Var3,perk4Var1,perk4Var2,perk4Var3,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas(10-20),xpPerMinDeltas(10-20),goldPerMinDeltas(10-20),damageTakenPerMinDeltas(10-20),role,lane,creepsPerMinDeltas(0-10),goldPerMinDeltas(0-10),xpPerMinDeltas(0-10),damageTakenPerMinDeltas(0-10),damageTakenDiffPerMinDeltas(10-20),damageTakenDiffPerMinDeltas(0-10),xpDiffPerMinDeltas(10-20),xpDiffPerMinDeltas(0-10),csDiffPerMinDeltas(0-10),csDiffPerMinDeltas(10-20),visonary,turretdestroyer,split,survivor,[damageTakenPerMinDeltas(10-20)],[xpPerMinDeltas(0-10)],[creepsPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(10-20)],[xpDiffPerMinDeltas(0-10)],[creepsPerMinDeltas(10-20)],[damageTakenPerMinDeltas(0-10)],[xpDiffPerMinDeltas(10-20)],[csDiffPerMinDeltas(10-20)],[goldPerMinDeltas(10-20)],[csDiffPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(0-10)],[goldPerMinDeltas(0-10)],[xpPerMinDeltas(10-20)],realRole
1535,5073793351,EUW1,,Hqpbv51QUKFapMuYwdkg_Z96WBnjFOX1c2jHrQqpJEt7tJ7vGV072jxCRw,4,100,18,7,4,TAZ31KHiF_etwZ_gPWt0lvX-5csoe1gl6Oa2gUgeywZKuFLXmL31W5ur,SN SwordArt 2020,EUW1,TAZ31KHiF_etwZ_gPWt0lvX-5csoe1gl6Oa2gUgeywZKuFLXmL31W5ur,/v1/stats/player_history/EUW1/2582491185014624,4834,True,3072,3006,6673,3094,3095,1031,3340,20,5,3,9,3,5,481,4,1,0,0,0,129925,26539,98446,4939,457,29740,4784,24825,130,6919,2,11357,25098,11131,24,8,21917,5345,14139,2432,14788,14600,5,0,181,4,0,0,78,15,2,0,12,4,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,8139,8136,8135,9104,8014,78,83,0,933,0,0,4,8,0,3510,5,0,10,40,0,863,0,0,8100,8000,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,691.4,354.9,6.3,-65.5,7.34999999999998,9.5,489.6,89.44999999999999,2.35,610.3,0.7499999999999998,45.60000000000002,374.79999999999995,584.8,3
1535,5073793351,EUW1,,hsFI9wvpmr_e2cns2AeBljjJUjbPV-c7t-cIcG5yRwHuH7wl,5,100,141,11,4,cM2TQIr1qinS8PXJWaJk7mSyoOW2LHgvQvszEz6gwptVgEnX3y9lT-yp,01012501897,EUW1,cM2TQIr1qinS8PXJWaJk7mSyoOW2LHgvQvszEz6gwptVgEnX3y9lT-yp,/v1/stats/player_history/EUW1/1959719365218816,932,True,3071,6630,3053,3047,0,0,3340,11,5,10,7,4,3,460,2,1,1,0,0,146906,7591,130654,8660,0,15354,0,14827,526,19036,1,20512,17749,768,15,8,35864,11539,24043,282,11934,11375,1,0,26,121,78,18,382,14,1,0,5,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8299,8143,8135,528,0,0,1085,420,0,11,10,0,482,0,0,478,0,0,4769,5,0,8000,8100,5008,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,1568.4,334.9,0.1,728.7,27.200000000000017,0.6000000000000001,957.0999999999999,144.90000000000003,-0.3,545.2,-0.5,273.49999999999994,309.1,602.8,1
1535,5073793351,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,6,200,131,11,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,False,4636,3115,3020,1058,1058,0,3340,9,7,6,5,1,1,1026,0,0,0,0,0,97804,69234,17808,10761,0,16892,13968,2260,663,7521,1,22455,15006,0,16,9,27284,8073,19054,156,11020,10350,0,0,28,76,47,4,181,13,0,0,5,4,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,9111,9104,8014,8143,8135,508,0,0,640,300,0,13,10,0,422,0,0,455,0,0,2394,5,0,8000,8100,5008,5008,5003,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,839.7,307.7,0.6,-728.7,-27.200000000000017,0.9,683.6,-144.90000000000003,0.3,388.1,0.5,-273.49999999999994,313.1,457.9,1
1535,5073793351,EUW1,,fJQVjeowbpvGkuj_3xJvIEw4XJXpG65GHJB0fkEGN3wr-zY,7,200,74,12,4,J-_icF3KN3OSkdHEgC3-uHm5bjc844r3nrwAtxYlWCQ_kn8,MS d8d8,EUW1,J-_icF3KN3OSkdHEgC3-uHm5bjc844r3nrwAtxYlWCQ_kn8,/v1/stats/player_history/EUW1/214007001,1110,False,3157,3020,6653,0,0,0,3340,5,9,5,2,1,2,387,0,0,0,0,0,85074,78446,6627,0,0,18613,17454,1158,0,0,0,7492,0,0,10,17,19214,12077,6606,530,8030,7650,0,0,121,0,0,0,148,14,0,0,6,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8233,8236,8313,8321,1402,0,0,250,649,0,9,30,0,24,0,0,0,0,0,5,0,0,8200,8300,5008,5008,5002,,,,,SOLO,MIDDLE,,,,,,,,,,,0,0,0,0,632.2,384.79999999999995,5.4,-274,-101.70000000000005,5.6,420,-12.299999999999983,-1.1,385.6,-1.5000000000000004,53.900000000000034,220,570.3,2
1535,5073793351,EUW1,,ki9i8Wajq4yAeycAuJXl7BRHW1JMgHDHqwLulcKbZgSAQWQ,8,200,22,4,7,TqlgVslseUhgr_kqekpeIgW-oMgmqfvlfjMdQfbk4A6lxuI,Kinan8,EUW1,TqlgVslseUhgr_kqekpeIgW-oMgmqfvlfjMdQfbk4A6lxuI,/v1/stats/player_history/EUW1/232411341,3379,False,1055,3006,3085,6672,1043,1053,3340,7,13,8,2,1,1,196,0,0,0,0,0,86624,1071,65506,20046,237,10972,871,9624,476,2471,3,7632,3663,520,6,36,19517,7171,12247,98,9978,9550,0,0,112,0,0,0,539,13,0,0,3,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,8009,9104,8014,8345,8410,2,0,0,1174,0,0,13,10,0,233,0,0,3,0,0,107,0,0,8000,8300,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,777,263.1,4.1,65.5,-7.34999999999998,4.1,431.29999999999995,-89.44999999999999,-2.35,367.9,-0.7499999999999998,-45.60000000000002,339.6,410.2,3
1535,5073793351,EUW1,,aOzsf9BVzeA4Qy6z2195WHHtRLH35h7MfKzcQMUbyqvMW6Q,9,200,80,14,4,UKXsDc7Xn4iMLIYpOwpyB9Mh-WU86X0ibbFbXBYVOvNVQ04,sasy the hero,EUW1,UKXsDc7Xn4iMLIYpOwpyB9Mh-WU86X0ibbFbXBYVOvNVQ04,/v1/stats/player_history/EUW1/210014364,661,False,3857,3117,3179,6692,3133,0,3364,5,12,12,2,1,1,344,0,0,0,0,0,34951,3686,26442,4821,0,17185,239,16528,418,1278,1,14166,363,363,32,27,25879,12201,12941,736,9176,8850,0,0,34,0,0,0,30,12,6,0,14,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9103,8014,8136,8105,2132,1218,913,866,340,0,18,50,0,286,0,0,4,8,0,13,5,0,8000,8100,5008,5008,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,0,0,0,0,854.3,285.2,1.7000000000000002,65.5,-7.34999999999998,1.6,380.8,-89.44999999999999,-2.35,396.1,-0.7499999999999998,-45.60000000000002,279.4,360.9,4
1535,5073793351,EUW1,,KOhCvcwtVntOZEcj5BybYvzRaV7Ppt4eMnhRy2vgncXDdD0,10,200,82,4,12,LuZJXHFiNLoUMILNvIqnxwrP0N-CB68x3rHzJ47XgZmMfzo,satan 1111,EUW1,LuZJXHFiNLoUMILNvIqnxwrP0N-CB68x3rHzJ47XgZmMfzo,/v1/stats/player_history/EUW1/232397169,3814,False,2055,1056,3111,4633,0,0,3340,0,10,3,0,0,0,309,0,0,0,0,0,47829,36348,9716,1765,0,4393,3803,590,0,2295,1,15985,0,0,9,2,23206,15349,7796,60,5196,4950,0,0,77,4,0,0,22,13,2,0,5,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8014,8135,8139,188,0,0,0,60,0,0,0,0,16,0,0,340,3,0,416,0,0,8000,8100,5005,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,834,402.7,3.9000000000000004,295.8,-106,1.7000000000000002,431.40000000000003,-190.00000000000003,-5.4,152.5,-1.5999999999999999,323.90000000000003,179.8,345.5,0
2310,5073687221,EUW1,,U_RKW8RPLDKoFQsM7VJwov6T8p22lHS6vmGkxMUeQ9gh0gyp,1,100,121,4,11,9teP5nimLC4_KBBs-sN9uAWloWOvvZYXj1oaqYps4UKWNS3s_LuQw_PX,Az4rMiniix,EUW1,9teP5nimLC4_KBBs-sN9uAWloWOvvZYXj1oaqYps4UKWNS3s_LuQw_PX,/v1/stats/player_history/EUW1/2196511003046656,4025,True,3047,3142,6676,3814,0,6691,3364,17,10,11,4,2,4,364,3,0,0,0,0,158027,6877,144231,6918,796,30285,1321,27600,1363,14961,1,20485,11900,1731,30,8,35445,7884,26184,1376,16685,13775,2,0,26,124,70,25,146,17,1,0,2,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,8233,8236,1290,0,0,901,0,0,18,0,0,6237,5,0,25,30,0,28,0,0,8100,8200,5008,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,844.8,285.6,0,301.4,22.599999999999994,0.2,779.7,96.80000000000001,-0.7,447.5,-0.1,145.8,298.7,425.4,1
2310,5073687221,EUW1,,8i32Byp-ptB7A75NFxeTXOsMfm__DRVAbiXbTAmVpNURj8U,2,100,202,7,4,A_x_932KwK0RCIcW_veV7OkUNC-xBR4F8wpJYj--UXFUUkE,Monkey D Jeatx,EUW1,A_x_932KwK0RCIcW_veV7OkUNC-xBR4F8wpJYj--UXFUUkE,/v1/stats/player_history/EUW1/210458325,4804,True,6671,2421,3009,6676,3094,3031,3340,14,8,15,6,2,3,1066,3,0,0,0,0,230800,17478,212368,953,1844,38682,6745,31304,633,12081,3,11992,11095,5314,25,21,26833,3326,22614,892,17336,14425,2,0,206,26,16,6,136,17,1,0,10,10,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,8139,8138,8135,8009,8014,2534,27,0,1859,0,0,18,0,0,7134,5,0,3099,0,0,852,0,0,8100,8000,5008,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,512.5,297,6.4,22.69999999999999,29.450000000000017,5.8,420.3,-21.150000000000006,0.6999999999999997,347.29999999999995,1.4500000000000002,85.69999999999999,316.9,378.29999999999995,3
2310,5073687221,EUW1,,G1h5kD-HvmqtjctUTVUi71_T4Bgpf047AU-727EeaO-0bYtS,3,100,55,14,4,w4POiw7Y87J6Jp1LVwFCo-UudgvxnlwPLVt-uvYA9Es429w,inFIniTyyyy,EUW1,w4POiw7Y87J6Jp1LVwFCo-UudgvxnlwPLVt-uvYA9Es429w,/v1/stats/player_history/euw1/241281994,4798,True,1082,3152,3157,3100,3020,1058,3340,7,4,16,3,2,2,995,1,0,0,0,0,137405,122633,11140,3630,0,24908,23543,802,562,7240,1,18614,14779,3512,30,1,27138,5428,19638,2070,13426,11725,0,0,154,8,0,4,20,16,1,0,12,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,8014,9111,1692,0,0,1024,0,0,30,0,0,3023,5,0,572,0,0,2248,460,0,8100,8000,5008,5008,5002,,,,,DUO_CARRY,MIDDLE,,,,,,,,,,,0,0,0,0,458,420,5.199999999999999,,,5.8,260.79999999999995,,,354.6,,,273.70000000000005,470.40000000000003,2
2310,5073687221,EUW1,,cWP1Cwi8zKOEMznCuLMZFZBmRgbnVgtGDhAzTDFAkHkkuf0,4,100,875,4,14,0LrocrQQOPV3-GeHdAcP6u_dfBHSHMpf1HvudZirOo3dqh4,Mordrred,EUW1,0LrocrQQOPV3-GeHdAcP6u_dfBHSHMpf1HvudZirOo3dqh4,/v1/stats/player_history/EUW1/224331574,4863,True,6631,3742,3047,3053,3075,0,3340,16,8,12,5,1,4,715,0,0,0,0,0,144993,5920,119208,19864,15,27512,1074,22224,4212,5955,1,47079,13480,10356,17,37,42001,7696,32931,1373,15648,14575,5,1,120,10,8,2,165,18,1,0,10,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8299,8444,8453,493,0,0,3216,560,0,14,20,0,980,0,0,1823,0,0,732,898,0,8000,8400,5005,5008,5002,,,,,DUO_SUPPORT,MIDDLE,,,,,,,,,,,0,0,0,0,658.5,431.4,2,,,3.6999999999999997,649.2,,,457.5,,,264.9,428,0
2310,5073687221,EUW1,,-MeTstomBc0E4sYe83tNU-YeSP8Nx_uBSSyptv5WBcRP6D4d,5,100,53,14,4,cQYpjqC3-kqHArGFIAfjbxmPzh6R4LE1UMwx6nWPJnm4abY,PaRiiG0o,EUW1,cQYpjqC3-kqHArGFIAfjbxmPzh6R4LE1UMwx6nWPJnm4abY,/v1/stats/player_history/euw1/241280171,4788,True,3190,2031,3860,3117,3050,3109,3364,4,9,24,0,1,0,622,0,0,0,0,0,39720,19989,10153,9577,0,14745,9515,3998,1231,1414,5,36888,2016,912,74,48,31601,4034,26050,1516,10943,8925,0,0,34,4,0,0,138,16,1,0,26,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,8463,8473,8451,8345,8347,1624,0,0,1635,0,0,577,0,0,218,0,0,3,0,0,0,0,0,8400,8300,5007,5003,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,0,0,0,0,619.2,266.8,1.4,22.69999999999999,29.450000000000017,1.2999999999999998,524,-21.150000000000006,0.6999999999999997,285.6,1.4500000000000002,85.69999999999999,194.6,323.2,4
2310,5073687221,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,6,200,429,12,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,False,3181,3153,3085,6672,3006,0,3340,5,13,10,2,2,1,276,1,0,0,0,0,220809,2090,209975,8743,447,25523,822,24250,450,4978,1,20935,20990,5963,24,14,32223,8416,21618,2188,14747,14600,1,0,236,17,8,0,222,17,0,0,11,3,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,9101,9104,8014,8345,8352,2,50,0,3880,5069,0,13,20,0,383,0,0,3,0,0,49,269,29,8000,8300,5005,5008,5003,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,442.5,394.9,6.3,,,7,517.6,,,444.9,,,263,426.20000000000005,0
2310,5073687221,EUW1,,fJQVjeowbpvGkuj_3xJvIEw4XJXpG65GHJB0fkEGN3wr-zY,7,200,238,4,14,J-_icF3KN3OSkdHEgC3-uHm5bjc844r3nrwAtxYlWCQ_kn8,MS d8d8,EUW1,J-_icF3KN3OSkdHEgC3-uHm5bjc844r3nrwAtxYlWCQ_kn8,/v1/stats/player_history/EUW1/214007001,1110,False,3142,6691,3158,6694,6609,3134,3340,15,13,14,5,2,5,522,2,0,0,0,0,138338,6529,125572,6236,0,41450,1765,37722,1961,4964,1,15162,11893,1268,18,12,29764,6163,22387,1213,14921,14350,0,0,138,13,5,0,183,16,0,0,12,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,8009,8014,2699,0,0,1218,0,0,18,0,0,3800,5,0,915,0,0,934,0,0,8100,8000,5008,5008,5002,,,,,SOLO,MIDDLE,,,,,,,,,,,0,0,0,0,730.8,384.5,5.4,,,5,328.4,,,393,,,425.29999999999995,406.4,2
2310,5073687221,EUW1,,ki9i8Wajq4yAeycAuJXl7BRHW1JMgHDHqwLulcKbZgSAQWQ,8,200,498,4,7,TqlgVslseUhgr_kqekpeIgW-oMgmqfvlfjMdQfbk4A6lxuI,Kinan8,EUW1,TqlgVslseUhgr_kqekpeIgW-oMgmqfvlfjMdQfbk4A6lxuI,/v1/stats/player_history/EUW1/232411341,3379,False,6675,3031,6672,1036,1036,3006,3340,8,11,17,2,1,2,383,0,0,0,0,0,158832,0,147189,11643,686,25914,0,24050,1864,3088,3,10978,5350,2584,11,18,27614,8027,18352,1235,14601,12250,1,0,164,0,0,0,20,16,0,0,6,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,9111,9103,8014,8304,8345,2,40,0,711,500,0,18,0,0,613,0,0,7,3,0,3,0,0,8000,8300,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,531.4,253.5,3.9,-22.69999999999999,-29.450000000000017,4.2,363.8,21.150000000000006,-0.6999999999999997,399.79999999999995,-1.4500000000000002,-85.69999999999999,268.8,415,3
2310,5073687221,EUW1,,aOzsf9BVzeA4Qy6z2195WHHtRLH35h7MfKzcQMUbyqvMW6Q,9,200,412,14,4,UKXsDc7Xn4iMLIYpOwpyB9Mh-WU86X0ibbFbXBYVOvNVQ04,sasy the hero,EUW1,UKXsDc7Xn4iMLIYpOwpyB9Mh-WU86X0ibbFbXBYVOvNVQ04,/v1/stats/player_history/EUW1/210014364,661,False,3860,3190,1028,3109,3024,3117,3364,2,12,25,2,1,1,568,0,0,0,0,0,30522,17721,6818,5981,0,16246,12926,1525,1794,3203,5,38074,2214,276,71,75,37173,10792,25083,1297,9569,9025,1,0,33,4,4,0,179,15,23,0,47,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,8463,8473,8451,8136,8105,1439,0,0,1431,0,0,889,0,0,194,0,0,10,30,0,13,5,0,8400,8100,5008,5002,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,0,0,0,0,554.9,251.4,1,-22.69999999999999,-29.450000000000017,1.5,409.1,21.150000000000006,-0.6999999999999997,252.4,-1.4500000000000002,-85.69999999999999,175.60000000000002,328.8,4
2310,5073687221,EUW1,,KOhCvcwtVntOZEcj5BybYvzRaV7Ppt4eMnhRy2vgncXDdD0,10,200,32,4,11,LuZJXHFiNLoUMILNvIqnxwrP0N-CB68x3rHzJ47XgZmMfzo,satan 1111,EUW1,LuZJXHFiNLoUMILNvIqnxwrP0N-CB68x3rHzJ47XgZmMfzo,/v1/stats/player_history/EUW1/232397169,3814,False,3157,3076,3068,3047,3165,4637,3340,9,9,11,2,1,3,534,0,0,0,0,0,103793,79916,13114,10764,9,12485,10514,933,1037,6228,1,37893,19831,849,17,23,34066,10611,21298,2157,14306,13700,2,0,26,81,57,0,105,16,0,0,9,0,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8439,8401,8473,8451,8234,8236,614,0,0,135,0,0,684,0,0,197,0,0,10411,0,0,48,0,0,8400,8200,5008,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,543.4,263,0.1,-301.4,-22.599999999999994,0.9,633.9,-96.80000000000001,0.7,373.6,0.1,-145.8,333.9,328.6,1
2045,5073642930,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,1,100,555,14,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,True,6693,3142,3117,3179,3814,3181,3340,29,8,6,8,3,4,476,5,1,0,0,0,65511,0,58749,6761,0,36076,0,29515,6561,9513,1,16889,3286,2782,23,38,28865,7167,19658,2038,23020,23800,1,0,73,0,0,0,166,17,0,0,10,4,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8128,8143,8138,8106,8275,8234,4607,32,0,595,0,0,18,0,0,5,0,0,11,0,0,17978,0,0,8100,8200,5008,5008,5003,,,,,DUO,MIDDLE,,,,,,,,,,,0,0,0,0,852.3000000000001,379.5,3.6,98.14999999999998,4.600000000000037,1.9,388.9,82.49999999999997,-0.3999999999999999,843.4000000000001,0.9500000000000002,-33,212.7,481.5,2
2045,5073642930,EUW1,,fJQVjeowbpvGkuj_3xJvIEw4XJXpG65GHJB0fkEGN3wr-zY,2,100,54,12,4,J-_icF3KN3OSkdHEgC3-uHm5bjc844r3nrwAtxYlWCQ_kn8,MS d8d8,EUW1,J-_icF3KN3OSkdHEgC3-uHm5bjc844r3nrwAtxYlWCQ_kn8,/v1/stats/player_history/EUW1/214007001,1110,True,6655,3165,3020,3089,1052,0,3340,10,9,17,3,2,3,612,1,0,0,0,0,100692,73729,25057,1905,0,26316,22388,3879,48,1294,1,23247,10048,2127,16,29,25706,6635,16656,2415,12981,11785,1,0,130,0,0,0,568,16,0,0,11,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8233,8236,8009,8014,2007,0,0,250,428,0,20,0,0,48,0,0,3885,0,0,483,0,0,8200,8000,5008,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,870.5,517.8,5.3,,,2.8,271.9,,,381.1,,,321.7,393.1,0
2045,5073642930,EUW1,,ki9i8Wajq4yAeycAuJXl7BRHW1JMgHDHqwLulcKbZgSAQWQ,3,100,498,4,7,TqlgVslseUhgr_kqekpeIgW-oMgmqfvlfjMdQfbk4A6lxuI,Kinan8,EUW1,TqlgVslseUhgr_kqekpeIgW-oMgmqfvlfjMdQfbk4A6lxuI,/v1/stats/player_history/EUW1/232411341,3379,True,1055,6672,3006,6675,3031,0,3340,5,4,15,2,1,2,767,0,0,0,0,0,124515,0,119242,5272,491,17916,0,17104,811,5054,2,6745,15777,6819,9,17,17833,5309,11427,1096,12571,11600,2,1,159,0,0,0,17,15,0,0,3,3,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,9111,9103,8014,8304,8345,2,30,0,954,400,0,24,50,0,380,0,0,11,1,5,3,0,0,8000,8300,5005,5008,5002,,,,,DUO,MIDDLE,,,,,,,,,,,0,0,0,0,655.4,349.9,6.6,98.14999999999998,4.600000000000037,3.9000000000000004,215.79999999999998,82.49999999999997,-0.3999999999999999,286,0.9500000000000002,-33,248,431.9,3
2045,5073642930,EUW1,,aOzsf9BVzeA4Qy6z2195WHHtRLH35h7MfKzcQMUbyqvMW6Q,4,100,80,14,4,UKXsDc7Xn4iMLIYpOwpyB9Mh-WU86X0ibbFbXBYVOvNVQ04,sasy the hero,EUW1,UKXsDc7Xn4iMLIYpOwpyB9Mh-WU86X0ibbFbXBYVOvNVQ04,/v1/stats/player_history/EUW1/210014364,661,True,3857,3117,3133,3179,1031,6692,3364,4,8,21,2,1,1,679,0,0,0,0,0,77289,3927,66212,7149,0,17777,1441,15551,784,6214,1,13887,8047,2666,75,21,23809,5949,16210,1648,11476,9875,0,0,59,12,4,4,37,15,9,0,40,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9105,8014,8136,8135,1674,944,730,1114,500,0,17,30,0,332,0,0,7,14,0,2536,5,0,8000,8100,5008,5008,5002,,,,,SOLO,BOTTOM,,,,,,,,,,,0,0,0,0,830,209.6,1.5,,,1.3,207.5,,,283.29999999999995,,,160.3,275.2,4
2045,5073642930,EUW1,,KOhCvcwtVntOZEcj5BybYvzRaV7Ppt4eMnhRy2vgncXDdD0,5,100,20,4,11,LuZJXHFiNLoUMILNvIqnxwrP0N-CB68x3rHzJ47XgZmMfzo,satan 1111,EUW1,LuZJXHFiNLoUMILNvIqnxwrP0N-CB68x3rHzJ47XgZmMfzo,/v1/stats/player_history/EUW1/232397169,3814,True,3068,2031,3047,3075,1031,3066,3340,2,6,16,0,1,0,754,0,0,0,0,0,76796,35014,17924,23857,0,3713,3189,421,102,12270,1,19495,18359,867,21,14,24222,6666,16594,961,9611,9100,1,0,4,88,48,8,195,14,0,0,9,1,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,8275,8234,8236,8401,8473,8,0,0,10,0,0,9290,0,0,48,0,0,92,0,0,607,0,0,8200,8400,5008,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,1126.9,227.89999999999998,0,140.70000000000005,-116.40000000000002,0.1,479.2,-370.6,-1.3,298.9,-0.2,-236.8,205.6,307.4,1
